smiles_i,smiles_j,smiles_i_smiles_j_diff_mean,smiles_i_smiles_j_diff_var,has_label
NC1=NC=C(C2=CC=C(S(=O)(=O)N3CCN(CCC4=CN(CCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)C=C2)N=C1C(=O)NC1=CC=CN=C1,C[C@@H]1CC2=C([NH]C3=CC=CC=C23)[C@@H](C2=CN=C(N3CCC(CCN4CCN(C5=CC=C6C(=O)N(C7CCC(=O)NC7=O)CC6=C5)CC4)CC3)N=C2)N1CC(C)(C)F,-2.242,354.0,False
C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(CCC(=O)NCCOCCOCCOCCOCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,-5.92,353.8,False
O=C(COC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCCCC(=O)NC1(C2=CC=C(C3=NC4=C(C=C3C3=CC=CC=C3)C3=N[NH]C(=O)N3C=C4)C=C2)CCC1,CCOC1=CC(C(C)(C)C)=CC=C1C1=NC(C2=CC=C(Cl)C=C2)C(C2=CC=C(Cl)C=C2)N1C(=O)N1CCN(C(=O)CCC#CC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)CC1,-5.65,353.2,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOC3=CC=C(NC4=NC=C(C(F)(F)F)C(NCC5=CC=CC(N(C)S(C)(=O)=O)=C5)=N4)C=C3)C(C)(C)C)C=C2)SC=N1,COC1=CC2=C(OC3=CC=C(NC(=O)C4(C(=O)NC5=CC=C(F)C=C5)CC4)C=C3F)C=CN=C2C=C1OCCCOCCCOCCC(=O)NCCOC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,-6.676,353.0,False
C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1,O=C(CCC(=O)N1CCC(NC(=O)C2=C(NC(=O)C3=C(Cl)C=CC=C3Cl)C=N[NH]2)CC1)NCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,-8.05,352.5,False
CC1=CC=C(F)C(S(=O)(=O)NC2=CC=C(C3=NC(OC[C@H]4CN(CCCCCCOCCOCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCC5=CC=C(C6=C(C)N=CS6)C=C5)C(C)(C)C)CCO4)=C4C=N[NH]C4=N3)C=C2)=C1,CN(CCCCCCCN1C=C(COCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1)CC[C@H](CSC1=CC=CC=C1)NC1=CC=C(S(=O)(=O)NC(=O)C2=CC=C(N3CCN(CC4=C(C5=CC=C(Cl)C=C5)CCC(C)(C)C4)CC3)C=C2)C=C1S(=O)(=O)C(F)(F)F,4.965,352.5,False
COC1=CC(N2CCC(N3CCN(C(=O)CCCCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC4=CC=C(C5=C(C)N=CS5)C=C4)C(C)(C)C)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,CC1=CC(NS(=O)(=O)C2=CC=C(CNCCOCCOCCOCCOC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)=C(NC2=CC=C(I)C=C2F)N(C)C1=O,-11.555,352.5,False
CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCNCCCCONC(=O)C3=CC=C(F)C(F)=C3NC3=CC=C(I)C=C3F)C(C)(C)C)C=C2)SC=N1,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCOC3=CC=C(/C=N/NC(=O)C4=CC=CC(C5=C(C6=CC=C(O)C=C6)SC6=CC(O)=CC=C56)=C4)C=C3)C(C)(C)C)C=C2)SC=N1,0.1142,352.5,False
CC(C)NC1=CC(N2C=CC3=CC(C#N)=CN=C32)=NC=C1C(=O)N[C@H]1CC[C@H](C(=O)NCCCCCNC(=O)COC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,CCOC1=CC(C(C)(C)C)=CC=C1C1=NC(C2=CC=C(Cl)C=C2)C(C2=CC=C(Cl)C=C2)N1C(=O)N1CCN(C(=O)CCCCCC(=O)N2CCN(C(=O)N3C(C4=CC=C(C(C)(C)C)C=C4OCC)=NC(C4=CC=C(Cl)C=C4)C3C3=CC=C(Cl)C=C3)CC2)CC1,2.947,352.5,False
NC1=NC=C(C2=CC=C(S(=O)(=O)N3CCN(CCCCC4=CN(CCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)C=C2)N=C1C(=O)NC1=CC=CN=C1,C[C@@H]1CC2=C([NH]C3=CC=CC=C23)[C@@H](C2=CN=C(N3CCC(CN4CCN(CC5CCN(C6=CC=C7C(=O)N(C8CCC(=O)NC8=O)CC7=C6)CC5)CC4)CC3)N=C2)N1CC(C)(C)F,3.271,352.5,False
COC1=CC(N2CCN(CCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)C3=CC=C(C4=C(C)N=CS4)C=C3)C(C)(C)C)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,CC1(C)[C@H](NC(=O)C2=CC=C(C(=O)N3CCN(CC4CN(C5=CC=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=C5)C4)CC3)C=C2)C(C)(C)[C@H]1OC1=CC=C(C#N)C(Cl)=C1,-2.762,352.2,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCNC(=O)CCC(=O)N3CCN([C@H]4CC[C@@H](NC5=NC=NN6C=CC(C(C)C)=C56)CC4)CC3)C(C)(C)C)C=C2)SC=N1,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCC3=CN(CCOCCOCCOCCOCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O,4.117,352.2,False
CN(CCOCCOCCNC(=O)CNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](N2N=C(C3=CC=C(OC4=CC=CC=C4)C=C3)C3=C(N)N=CN=C32)C1,CC1=NN=C2COCC3=C(SC(C#CC4=CN(CCCC#CC5=CC=CC6=C5CN(C5CCC(=O)NC5=O)C6=O)N=C4)=C3CC3=CC=CC=C3)N12,-7.67,352.2,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOCCOCCC(=O)NCCCOC(=O)NC(NC3=NC=CC=N3)C(Cl)(Cl)Cl)C(C)(C)C)C=C2)SC=N1,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(N4CCN(CCCCNC(=O)COC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=N3)N=C2N1C1CCCC1,5.35,352.0,False
CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCOC3=CC=C(C4=CSC(N5CC6CCC(C5)O6)=N4)C=C3)C(C)(C)C)C=C2)SC=N1,N#CC1=CC=C(O[C@H]2CC[C@H](NC(=O)C3=CC=C(N4CCC(N5CCN(C6=CC=C7C(=O)N(C8CCC(=O)NC8=O)C(=O)C7=C6)CC5)CC4)C=C3)CC2)C=C1Cl,0.902,352.0,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOC(=O)C[C@@H]3N=C(C4=CC=C(Cl)C=C4)C4=C(SC(C)=C4C)N4C(C)=NN=C34)C(C)(C)C)C=C2)SC=N1,C[C@]1(C2=NC3=C(C(N)=O)C=CC=C3[NH]2)CCCN1CCOCCOCCOCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,-5.402,351.8,False
C=CCN1C(=O)C2=CN=C(NC3=CC=C(N4CCN(CCCC(=O)NCCCCCCCCCCC(=O)NCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3)N=C2N1C1=CC=CC(C(C)(C)O)=N1,CCOC(=O)C1=C(C(C(=O)NC(C)(C)C)N(CC2=CC(F)=C(F)C(F)=C2)C(=O)C2=CC=C(NC(=O)CCCCC#CC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)C=C2)C2=CC=C(Cl)C=C2[NH]1,-6.836,351.5,False
O=C1CCC(N2C(=O)C3=CC=CC(NCCCCCCCCNCCCONC(=O)C4=CC=C(F)C(F)=C4NC4=CC=C(I)C=C4F)=C3C2=O)C(=O)N1,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](NC(=O)CCOCCOCCOCC#CC2=CN=C(OC[C@@H]3CCC(=O)N3)C3=CC(OC)=C(C(N)=O)C=C23)C[C@H]1C(=O)N[C@@H]1CCCC2=CC=CC=C21)C1CCCCC1,6.484,351.5,False
CCC1=CC2=C(C=C1N1CCC(NC(=O)CCOCCOCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC1)C(C)(C)C1=C(C2=O)C2=CC=C(C#N)C=C2[NH]1,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=CC=C1)=CN2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)CCC(=O)NCCCCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O,-5.45,351.2,False
CC1=CC(NC2=NC=C(Cl)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCN(CCC(=O)NCCOCCNC(=O)COC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,CCCCN1C=C(C2=CC=C(OC3CCN(CC4CCN(C(=O)C5=CC=C(Cl)C(N6CCC(=O)NC6=O)=C5)CC4)CC3)C(OC)=C2)C2=CC=NC=C2C1=O,-4.715,351.2,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCNC(=O)C3=CC=C(N4C(=S)N(C5=CC=C(C#N)C(C(F)(F)F)=C5)C(=O)C4(C)C)C=C3F)C(C)(C)C)C=C2)SC=N1,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCN(CC(=O)NCCCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=N3)N=C2N(C2CCCC2)C1=O,-0.918,350.8,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)OCCOCCOCCOCCOCCOCCN3C=C(CC/C=C(/C#N)C(=O)N4CCC[C@@H](N5N=C(C6=CC=C(OC7=CC=CC=C7)C=C6)C6=C(N)N=CN=C65)C4)N=N3)C(C)(C)C)C=C2)SC=N1,C=CC(=O)N1CCN(C2=NC(NCCN3CCN(CCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)=NC3=C(F)C(C4=CC(O)=CC5=CC=CC=C45)=C(Cl)C=C23)CC1,-7.363,350.8,False
CCCS(=O)(=O)NC1=CC=C(F)C(N2C=C(C3=CN=CN=C3)C3=NC(N(C)C4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)=CC=C32)=C1F,O=C1CCC(N2CC3=C(NCCCCNC(=O)C4=CC=C(NC(=O)[C@@H]5NC6(CCCCC6)[C@@]6(C(=O)NC7=CC(Cl)=CC=C76)[C@H]5C5=CC=CC(Cl)=C5F)C=C4)C=CC=C3C2=O)C(=O)N1,-9.266,350.8,False
CC1=CC=C(C(=O)NCCOCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1N1C(C)=CC(OCC2=CC=C(F)C=C2F)=C(Br)C1=O,COC1=CC=C(C2=N[C@H](C3=CC=C(Cl)C=C3)[C@H](C3=CC=C(Cl)C=C3)N2C(=O)N2CCN(CC(=O)NCCOCCOCCN3C=C(CCCC(=O)N4CCC[C@@H](N5N=C(C6=CC=C(OC7=CC=CC=C7)C=C6)C6=C(N)N=CN=C65)C4)N=N3)C(=O)C2)C(OC(C)C)=C1,13.18,350.8,False
NC1=NC=C(C2=CC=C(S(=O)(=O)N(CCCNC(=O)CCOCCOCCOCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C3CC3)C=C2)C=C1C1=CC=C2C(=O)NCCC2=C1,CN(CCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)CC[C@H](CSC1=CC=CC=C1)NC1=CC=C(S(=O)(=O)NC(=O)C2=CC=C(N3CCN(CC4=C(C5=CC=C(Cl)C=C5)CCC(C)(C)C4)CC3)C=C2)C=C1S(=O)(=O)C(F)(F)F,6.83,350.5,False
NC1=NC=NC2=C1C(C1=CC=C(OC3=CC=CC=C3)C=C1)=NN2[C@@H]1CCCN(C(=O)CCCCCCCNC2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)C1,NC(=O)C1=C2NCC[C@@H](C3CCN(C(=O)CCC4CCC(N5CCN(C6=CC=C7C(=O)N(C8CCC(=O)NC8=O)C(=O)C7=C6)CC5)CC4)CC3)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1,3.357,350.5,False
CCC(=O)N[C@H]1CC[C@@H](N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCCOCCC(=O)N[C@@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)CC1,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOCC(=O)N4CCN(C(=O)C5=CC(CC6=N[NH]C(=O)C7=CC=CC=C67)=CC=C5F)CC4)=C3C2=O)C(=O)N1,-9.84,350.2,False
NC1=CC=CC=C1NC(=O)C1=CC=C(NC(=O)CCCCNC(=O)CNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC(C(=O)C2=CC=CC(OCCOCCOCCOCCOC3=CC=C(CN4C(C)=C(C#N)C(C5=CC=C(C#N)C=C5)=C4C)C=C3)=C2)=CS1)C1CCCCC1,13.79,350.2,False
C=CC(=O)N1CCC[C@H](N2C(NC3=CC=CC=C3)=NC3=CN=C(NC4=CC=C(N5CCN(CCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)N[C@@H](C)C6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4)N=C32)C1,C[C@@]12C[C@H](NC(=O)C3=CC=C(N4CCN(CCCCCCNC5=CC=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=C5)CC4)C=C3)C[C@]1(C)C[C@@H](OC1=CC=C(C#N)C(Cl)=C1)C2,-3.002,350.0,False
CC1=CC(NC2=NC=C(Cl)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCN(CCC(=O)NCCCCCCNC(=O)COC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,COC1=CC(C2=CN(C)C(=O)C(C)=C2C)=CC(OC)=C1CCN1CCC(OC2CCN(C(=O)C3=CC=C(Cl)C(N4CCC(=O)NC4=O)=C3)CC2)CC1,-6.25,350.0,False
C=CCN1C(=O)C2=CN=C(NC3=CC=C(N4CCN(CCCC(=O)NCCOCCOCCOCC(=O)NCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3)N=C2N1C1=CC=CC(C(C)(C)O)=N1,CCOC(=O)C1=C(C(C(=O)NC(C)(C)C)N(CC2=CC(F)=C(F)C(F)=C2)C(=O)C2=CC=CC(NC(=O)CCCC#CC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)=C2)C2=CC=C(Cl)C=C2[NH]1,-7.008,349.8,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C3=CN4C(=N3)SC3=CC(OCCN5CCN(CC(=O)NCCCOCCOCCOCCCNC(=O)COC6=CC=CC7=C6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)=CC=C34)C=C2)=NO1,-1.949,349.8,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCC3=CC(N)=CC(OCCNC(=O)C[C@@H]4N=C(C5=CC=C(Cl)C=C5)C5=C(SC(C)=C5C)N5C(C)=NN=C45)=C3)C(C)(C)C)C=C2)SC=N1,CC1=CC(NC2=NC=C(Br)C(NC3=CC=CC(F)=C3C(N)=O)=N2)=CC=C1S(=O)(=O)NCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,-8.32,349.8,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCNC(=O)C3=CC=C(C4=CC=C(N5CCN(C)CC5)C(NC(=O)C5=C[NH]C(=O)C=C5C(F)(F)F)=C4)C=C3)C(C)(C)C)C=C2)SC=N1,CC1=C(COC2=CC(OCC3=CC=CC(C#N)=C3)=C(CN3CCCCC3C(=O)NCCCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2Cl)C=CC=C1C1=CC=C2OCCOC2=C1,-4.5,349.8,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCOC3=CC=C(C4=CN5CCCC5=N4)C=C3CNC(=O)CC3=CC=C(Cl)C(Cl)=C3)C(C)(C)C)C=C2)SC=N1,CN(CCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)CC1=CC=C(C2=C3CCNC(=O)C4=C3C(=CC(F)=C4)[NH]2)C=C1,-0.938,349.8,False
CC1=CC=C(NC(=O)C2=CC=C(CN3CCN(C(=O)CCC(=O)NCCCCCCCCNC(=O)COC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)C=C2)C=C1NC1=NC=CC(C2=CC=CN=C2)=N1,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCN(C(=O)CCCCCC#CC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)C[C@H](NC(=O)C3=CC4=CC(CP(=O)(O)O)=CC=C4[NH]3)C(=O)N12)C(=O)NC(C1=CC=CC=C1)C1=CC=CC=C1,3.664,349.5,False
CC1=CC(NC2=NC=C(Cl)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCN(C(=O)CCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,CN1C(=O)CCC2=CC3=CC(=C21)OCCOC[C@H]1CN(C(=O)CCC(=O)NCCCOCCOCCOC2=CC=CC4=C2C(=O)N(C2CCC(=O)NC2=O)C4=O)CCN1C1=NC=C(Cl)C(=N1)N3,1.92,349.5,False
C[C@@H]1CCC2(CCN(C3=CN=C(SC4=CC=CC(NC(=O)CCC(=O)NCCCCCCCCCCCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)=C4Cl)C(N)=N3)CC2)[C@@H]1N,CC1=NOC(C)=C1C1=CC=C2C(=C1)C(C1=CC=CC=C1)N(CC(=O)NCCCCCCCC(=O)NC1=CC=CC3=C1CN(C1CCC(=O)NC1=O)C3=O)C(=O)N2C,-4.82,349.2,False
O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1,CC1=CC=C(NC(=O)C2=CC=C(CNC(=O)CCCCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)CC3=CC=CC=C3)C=C2)C=C1NC1=NC=CC(C2=CC=CN=C2)=N1,-5.395,349.2,False
COC1=CC2=C(OC3=CC=C(NC(=O)C4(C(=O)NC5=CC=C(F)C=C5)CC4)C=C3F)C=CN=C2C=C1OCCOCCOCCOC1=CC(C2=C(C)N=CS2)=CC=C1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)C)N1CC2=CC=CC=C2C1=O,CC1=CC(NC2=NC=C(Cl)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCN(CC(=O)NCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,-1.198,349.2,False
NC1=NC=C(C2=CC=C(S(=O)(=O)N3CCN(CC4=CN(CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)C=C2)N=C1C(=O)NC1=CC=CN=C1,CCCS(=O)(=O)NC1=CC=C(F)C(N2C=C(C3=CN=CN=C3)C3=NC(N(C)C4CCN(C(=O)CCOCCOCCOCCOCC#CC5=CC=CC6=C5CN(C5CCC(=O)NC5=O)C6=O)CC4)=CC=C32)=C1F,2.121,349.2,False
CCC1=CC2=C(C=C1N1CCC(N3CCN(C(=O)CCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC1)C(C)(C)C1=C(C2=O)C2=CC=C(C#N)C=C2[NH]1,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=C(F)C=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)NCCOCCOCCOCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O,-3.414,349.0,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CNC(=O)C3=CC=C(F)C(C4=CC=C(N5CCN(C)CC5)C(NC(=O)C5=C[NH]C(=O)C=C5C(F)(F)F)=C4)=C3)C(C)(C)C)C=C2)SC=N1,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCN4C=C(CCCC(=O)N[C@@H]5CCN(C6=NC=C(C(=O)NC7=CC=C(OC(F)(F)Cl)C=C7)C=C6C6=N[NH]C=C6)C5)N=N4)=C3C2=O)C(=O)N1,-0.10516,349.0,False
C=C(C)C1=CC=C(OC2=CC=CC=C2)C(C2=CN(C)C(=O)C3=C2C=C(C(=O)NCC2=CC=C(C(=O)NCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C2)[NH]3)=C1,CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCC1=CC=C(OC)C(OC)=C1)C1=CC=CC(OCC(=O)NCCCCNC(=O)COC2=C(OC)C=C(/N=N/C3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)C=C2OC)=C1,0.1763,349.0,False
CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCN(CC(=O)NCCOCCOCCOCCNC(=O)COC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=N3)N=C2N(C2CCCC2)C1=O,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C3=CN(CCCC4=CN(CCCCC(=O)NC5=CC=CC6=C5CN(C5CCC(=O)NC5=O)C6=O)N=N4)C4=NC=NC(N)=C34)C=C2)=NO1,-4.016,348.8,False
CC(C)(C)C1=NC(C2=CC=CC(NS(=O)(=O)C3=C(F)C=CC=C3F)=C2F)=C(C2=CC=NC(NCCCNC(=O)CCOCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)=N2)S1,O=C1CCC(N2CC3=C(C#CCCNC(=O)C4=CC=C(NC(=O)[C@@H]5NC6(CCCCC6)[C@@]6(C(=O)NC7=CC(Cl)=CC=C76)[C@H]5C5=CC=CC(Cl)=C5F)C=C4)C=CC=C3C2=O)C(=O)N1,-3.688,348.8,False
CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCNC(=O)C3=CC=C(N4C(=S)N(C5=CC=C(C#N)C(C(F)(F)F)=C5)C(=O)C4(C)C)C=C3F)C(C)(C)C)C=C2)SC=N1,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCN(CC(=O)NCCCOCCOCCOCCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=N3)N=C2N(C2CCCC2)C1=O,-0.4556,348.5,False
CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCNC(=O)CCC3=CC=C4C(=C3)[NH]C3=CC=NC=C34)C(C)(C)C)C=C2)SC=N1,CC1=CC=C(N2N=C3C(=O)N(CCCC(=O)NCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=C(C)C3=C2C)C=C1,-4.707,348.5,False
C[C@@H]1CCC2(CCN(C3=CN=C(SC4=CC=CC(NC(=O)CCC(=O)NCCOCCOCCNC5=CC=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=C5)=C4Cl)C(N)=N3)CC2)[C@@H]1N,COC1=CC(C2=CN=C3C=CC=C(C4=CC(F)=C(CN5CCS(=O)(=O)CC5)C(F)=C4)C3=N2)=CC=C1OCCCN1CCN(CCOCCOCCOCCOCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)CC1,5.676,348.5,False
